5/17/2022 14:22,1
5/17/2022 14:23,1
5/17/2022 14:24,1
5/17/2022 14:25,0
5/17/2022 14:26,1
5/17/2022 14:27,0
5/17/2022 14:28,1
5/17/2022 14:29,1
5/17/2022 14:30,1
5/17/2022 14:31,1
5/17/2022 14:32,1
5/17/2022 14:33,1
5/17/2022 14:34,1
5/17/2022 14:35,0
5/17/2022 14:36,1
5/17/2022 14:37,1
5/17/2022 14:38,1
5/17/2022 14:39,0
5/17/2022 14:40,1
5/17/2022 14:41,1
5/17/2022 14:42,1
5/17/2022 14:43,1
5/17/2022 14:44,1
5/17/2022 14:45,1
5/17/2022 14:46,1
5/17/2022 14:47,1
5/17/2022 14:48,1
5/17/2022 14:49,1
5/17/2022 14:50,0
5/17/2022 14:51,0
5/17/2022 14:52,2
5/17/2022 14:53,0
5/17/2022 14:54,0
5/17/2022 14:55,1
5/17/2022 14:56,1
5/17/2022 14:57,1
5/17/2022 14:58,0
5/17/2022 14:59,0
5/17/2022 15:00,3
5/17/2022 15:01,0
5/17/2022 15:02,2
5/17/2022 15:03,0
5/17/2022 15:04,0
5/17/2022 15:05,1
5/17/2022 15:06,1
5/17/2022 15:07,1
5/17/2022 15:08,1
5/17/2022 15:09,1
5/17/2022 15:10,1
5/17/2022 15:11,1
5/17/2022 15:12,1
5/17/2022 15:13,1
5/17/2022 15:14,1
5/17/2022 15:15,1
5/17/2022 15:16,0
5/17/2022 15:17,1
5/17/2022 15:18,1
5/17/2022 15:19,1
5/17/2022 15:20,1
5/17/2022 15:21,1
5/17/2022 15:22,1
5/17/2022 15:23,1
5/17/2022 15:24,1
5/17/2022 15:25,0
5/17/2022 15:26,1
5/17/2022 15:27,1
5/17/2022 15:28,0
5/17/2022 15:29,1
5/17/2022 15:30,1
5/17/2022 15:31,1
5/17/2022 15:32,1
5/17/2022 15:33,1
5/17/2022 15:34,1
5/17/2022 15:35,1
5/17/2022 15:36,1
5/17/2022 15:37,0
5/17/2022 15:38,0
5/17/2022 15:39,0
5/17/2022 15:40,0
5/17/2022 15:41,0
5/17/2022 15:42,0
5/17/2022 15:43,0
5/17/2022 15:44,1
5/17/2022 15:45,0
5/17/2022 15:46,0
5/17/2022 15:47,0
5/17/2022 15:48,1
5/17/2022 15:49,0
5/17/2022 15:50,0
5/17/2022 15:51,0
5/17/2022 15:52,0
5/17/2022 15:53,1
5/17/2022 15:54,1
5/17/2022 15:55,0
5/17/2022 15:56,1
5/17/2022 15:57,1
5/17/2022 15:58,1
5/17/2022 15:59,1
5/17/2022 16:00,0
5/17/2022 16:01,1
5/17/2022 16:02,0
5/17/2022 16:03,1
5/17/2022 16:04,0
5/17/2022 16:05,1
5/17/2022 16:06,1
5/17/2022 16:07,1
5/17/2022 16:08,0
5/17/2022 16:09,0
5/17/2022 16:10,0
5/17/2022 16:11,1
5/17/2022 16:12,1
5/17/2022 16:13,1
5/17/2022 16:14,1
5/17/2022 16:15,0
5/17/2022 16:16,0
5/17/2022 16:17,0
5/17/2022 16:18,0
5/17/2022 16:19,1
5/17/2022 16:20,0
5/17/2022 16:21,1
5/17/2022 16:22,0
5/17/2022 16:23,0
5/17/2022 16:24,1
5/17/2022 16:25,1
5/17/2022 16:26,0
5/17/2022 16:27,1
5/17/2022 16:28,0
5/17/2022 16:29,0
5/17/2022 16:30,0
5/17/2022 16:31,1
5/17/2022 16:32,1
5/17/2022 16:33,1
5/17/2022 16:34,1
5/17/2022 16:35,0
5/17/2022 16:36,0
5/17/2022 16:37,1
5/17/2022 16:38,1
5/17/2022 16:39,1
5/17/2022 16:40,0
5/17/2022 16:41,1
5/17/2022 16:42,1
5/17/2022 16:43,0
5/17/2022 16:44,0
5/17/2022 16:45,0
5/17/2022 16:46,1
5/17/2022 16:47,1
5/17/2022 16:48,0
5/17/2022 16:49,0
5/17/2022 16:50,0
5/17/2022 16:51,0
5/17/2022 16:52,1
5/17/2022 16:53,0
5/17/2022 16:54,1
5/17/2022 16:55,0
5/17/2022 16:56,1
5/17/2022 16:57,1
5/17/2022 16:58,1
5/17/2022 16:59,0
5/17/2022 17:00,1
5/17/2022 17:01,0
5/17/2022 17:02,0
5/17/2022 17:03,0
5/17/2022 17:04,0
5/17/2022 17:05,1
5/17/2022 17:06,1
5/17/2022 17:07,1
5/17/2022 17:08,1
5/17/2022 17:09,1
5/17/2022 17:10,1
5/17/2022 17:11,1
5/17/2022 17:12,0
5/17/2022 17:13,1
5/17/2022 17:14,1
5/17/2022 17:15,1
5/17/2022 17:16,1
5/17/2022 17:17,0
5/17/2022 17:18,1
5/17/2022 17:19,1
5/17/2022 17:20,0
5/17/2022 17:21,0
5/17/2022 17:22,0
5/17/2022 17:23,0
5/17/2022 17:24,1
5/17/2022 17:25,1
5/17/2022 17:26,0
5/17/2022 17:27,0
5/17/2022 17:28,0
5/17/2022 17:29,1
5/17/2022 17:30,1
5/17/2022 17:31,0
5/17/2022 17:32,1
5/17/2022 17:33,1
5/17/2022 17:34,0
5/17/2022 17:35,1
5/17/2022 17:36,1
5/17/2022 17:37,1
5/17/2022 17:38,0
5/17/2022 17:39,0
5/17/2022 17:40,1
5/17/2022 17:41,0
5/17/2022 17:42,0
5/17/2022 17:43,1
5/17/2022 17:44,1
5/17/2022 17:45,0
5/17/2022 17:46,1
5/17/2022 17:47,0
5/17/2022 17:48,1
5/17/2022 17:49,0
5/17/2022 17:50,0
5/17/2022 17:51,0
5/17/2022 17:52,0
5/17/2022 17:53,1
5/17/2022 17:54,1
5/17/2022 17:55,0
5/17/2022 17:56,0
5/17/2022 17:57,0
5/17/2022 17:58,0
5/17/2022 17:59,0
5/17/2022 18:00,0
5/17/2022 18:01,1
5/17/2022 18:02,1
5/17/2022 18:03,1
5/17/2022 18:04,1
5/17/2022 18:05,1
5/17/2022 18:06,1
5/17/2022 18:07,1
5/17/2022 18:08,0
5/17/2022 18:09,0
5/17/2022 18:10,1
5/17/2022 18:11,0
5/17/2022 18:12,1
5/17/2022 18:13,1
5/17/2022 18:14,1
5/17/2022 18:15,1
5/17/2022 18:16,0
5/17/2022 18:17,1
5/17/2022 18:18,0
5/17/2022 18:19,0
5/17/2022 18:20,1
5/17/2022 18:21,0
5/17/2022 18:22,1
5/17/2022 18:23,0
5/17/2022 18:24,0
5/17/2022 18:25,1
5/17/2022 18:26,0
5/17/2022 18:27,1
5/17/2022 18:28,1
5/17/2022 18:29,0
5/17/2022 18:30,1
5/17/2022 18:31,1
5/17/2022 18:32,0
5/17/2022 18:33,1
5/17/2022 18:34,1
5/17/2022 18:35,1
5/17/2022 18:36,0
5/17/2022 18:37,0
5/17/2022 18:38,1
5/17/2022 18:39,0
5/17/2022 18:40,1
5/17/2022 18:41,1
5/17/2022 18:42,0
5/17/2022 18:43,1
5/17/2022 18:44,1
5/17/2022 18:45,1
5/17/2022 18:46,0
5/17/2022 18:47,1
5/17/2022 18:48,1
5/17/2022 18:49,1
5/17/2022 18:50,0
5/17/2022 18:51,0
5/17/2022 18:52,0
5/17/2022 18:53,1
5/17/2022 18:54,1
5/17/2022 18:55,0
5/17/2022 18:56,0
5/17/2022 18:57,1
5/17/2022 18:58,1
5/17/2022 18:59,0
5/17/2022 19:00,1
5/17/2022 19:01,1
5/17/2022 19:02,0
5/17/2022 19:03,0
5/17/2022 19:04,1
5/17/2022 19:05,1
5/17/2022 19:06,0
5/17/2022 19:07,1
5/17/2022 19:08,1
5/17/2022 19:09,0
5/17/2022 19:10,1
5/17/2022 19:11,0
5/17/2022 19:12,1
5/17/2022 19:13,0
5/17/2022 19:14,1
5/17/2022 19:15,0
5/17/2022 19:16,1
5/17/2022 19:17,1
5/17/2022 19:18,1
5/17/2022 19:19,1
5/17/2022 19:20,1
5/17/2022 19:21,1
5/17/2022 19:22,0
5/17/2022 19:23,1
5/17/2022 19:24,0
5/17/2022 19:25,0
5/17/2022 19:26,1
5/17/2022 19:27,1
5/17/2022 19:28,0
5/17/2022 19:29,1
5/17/2022 19:30,0
5/17/2022 19:31,1
5/17/2022 19:32,0
5/17/2022 19:33,1
5/17/2022 19:34,0
5/17/2022 19:35,0
5/17/2022 19:36,1
5/17/2022 19:37,1
5/17/2022 19:38,1
5/17/2022 19:39,0
5/17/2022 19:40,0
5/17/2022 19:41,1
5/17/2022 19:42,0
5/17/2022 19:43,1
5/17/2022 19:44,0
5/17/2022 19:45,0
5/17/2022 19:46,0
5/17/2022 19:47,0
5/17/2022 19:48,0
5/17/2022 19:49,0
5/17/2022 19:50,0
5/17/2022 19:51,0
5/17/2022 19:52,0
5/17/2022 19:53,1
5/17/2022 19:54,1
5/17/2022 19:55,0
5/17/2022 19:56,1
5/17/2022 19:57,1
5/17/2022 19:58,1
5/17/2022 19:59,1
5/17/2022 20:00,1
5/17/2022 20:01,0
5/17/2022 20:02,0
5/17/2022 20:03,0
5/17/2022 20:04,0
5/17/2022 20:05,1
5/17/2022 20:06,0
5/17/2022 20:07,0
5/17/2022 20:08,0
5/17/2022 20:09,0
5/17/2022 20:10,1
5/17/2022 20:11,0
5/17/2022 20:12,1
5/17/2022 20:13,0
5/17/2022 20:14,1
5/17/2022 20:15,0
5/17/2022 20:16,1
5/17/2022 20:17,1
5/17/2022 20:18,1
5/17/2022 20:19,1
5/17/2022 20:20,0
5/17/2022 20:21,0
5/17/2022 20:22,0
5/17/2022 20:23,0
5/17/2022 20:24,0
5/17/2022 20:25,0
5/17/2022 20:26,1
5/17/2022 20:27,1
5/17/2022 20:28,0
5/17/2022 20:29,0
5/17/2022 20:30,0
5/17/2022 20:31,1
5/17/2022 20:32,0
5/17/2022 20:33,1
5/17/2022 20:34,0
5/17/2022 20:35,1
5/17/2022 20:36,0
5/17/2022 20:37,1
5/17/2022 20:38,1
5/17/2022 20:39,0
5/17/2022 20:40,0
5/17/2022 20:41,1
5/17/2022 20:42,1
5/17/2022 20:43,0
5/17/2022 20:44,0
5/17/2022 20:45,1
5/17/2022 20:46,1
5/17/2022 20:47,0
5/17/2022 20:48,1
5/17/2022 20:49,1
5/17/2022 20:50,1
5/17/2022 20:51,0
5/17/2022 20:52,0
5/17/2022 20:53,1
5/17/2022 20:54,0
5/17/2022 20:55,1
5/17/2022 20:56,0
5/17/2022 20:57,0
5/17/2022 20:58,1
5/17/2022 20:59,1
5/17/2022 21:00,1
5/17/2022 21:01,1
5/17/2022 21:02,0
5/17/2022 21:03,1
5/17/2022 21:04,1
5/17/2022 21:05,0
5/17/2022 21:06,0
5/17/2022 21:07,0
5/17/2022 21:08,1
5/17/2022 21:09,1
5/17/2022 21:10,1
5/17/2022 21:11,0
5/17/2022 21:12,0
5/17/2022 21:13,0
5/17/2022 21:14,0
5/17/2022 21:15,0
5/17/2022 21:16,1
5/17/2022 21:17,1
5/17/2022 21:18,1
5/17/2022 21:19,1
5/17/2022 21:20,0
5/17/2022 21:21,0
5/17/2022 21:22,0
5/17/2022 21:23,0
5/17/2022 21:24,0
5/17/2022 21:25,0
5/17/2022 21:26,0
5/17/2022 21:27,0
5/17/2022 21:28,0
5/17/2022 21:29,0
5/17/2022 21:30,0
5/17/2022 21:31,1
5/17/2022 21:32,1
5/17/2022 21:33,0
5/17/2022 21:34,0
5/17/2022 21:35,0
5/17/2022 21:36,1
5/17/2022 21:37,1
5/17/2022 21:38,0
5/17/2022 21:39,1
5/17/2022 21:40,1
5/17/2022 21:41,1
5/17/2022 21:42,1
5/17/2022 21:43,0
5/17/2022 21:44,1
5/17/2022 21:45,0
5/17/2022 21:46,1
5/17/2022 21:47,1
5/17/2022 21:48,1
5/17/2022 21:49,1
5/17/2022 21:50,0
5/17/2022 21:51,1
5/17/2022 21:52,1
5/17/2022 21:53,0
5/17/2022 21:54,0
5/17/2022 21:55,1
5/17/2022 21:56,1
5/17/2022 21:57,0
5/17/2022 21:58,1
5/17/2022 21:59,1
5/17/2022 22:00,0
5/17/2022 22:01,0
5/17/2022 22:02,1
5/17/2022 22:03,0
5/17/2022 22:04,1
5/17/2022 22:05,0
5/17/2022 22:06,1
5/17/2022 22:07,0
5/17/2022 22:08,1
5/17/2022 22:09,0
5/17/2022 22:10,0
5/17/2022 22:11,0
5/17/2022 22:12,1
5/17/2022 22:13,1
5/17/2022 22:14,1
5/17/2022 22:15,1
5/17/2022 22:16,0
5/17/2022 22:17,0
5/17/2022 22:18,0
5/17/2022 22:19,1
5/17/2022 22:20,1
5/17/2022 22:21,1
5/17/2022 22:22,1
5/17/2022 22:23,1
5/17/2022 22:24,1
5/17/2022 22:25,1
5/17/2022 22:26,0
5/17/2022 22:27,1
5/17/2022 22:28,0
5/17/2022 22:29,0
5/17/2022 22:30,0
5/17/2022 22:31,1
5/17/2022 22:32,1
5/17/2022 22:33,1
5/17/2022 22:34,1
5/17/2022 22:35,1
5/17/2022 22:36,1
5/17/2022 22:37,0
5/17/2022 22:38,0
5/17/2022 22:39,1
5/17/2022 22:40,0
5/17/2022 22:41,1
5/17/2022 22:42,0
5/17/2022 22:43,1
5/17/2022 22:44,0
5/17/2022 22:45,1
5/17/2022 22:46,0
5/17/2022 22:47,1
5/17/2022 22:48,1
5/17/2022 22:49,0
5/17/2022 22:50,1
5/17/2022 22:51,0
5/17/2022 22:52,1
5/17/2022 22:53,1
5/17/2022 22:54,0
5/17/2022 22:55,0
5/17/2022 22:56,0
5/17/2022 22:57,0
5/17/2022 22:58,1
5/17/2022 22:59,1
5/17/2022 23:00,1
5/17/2022 23:01,1
5/17/2022 23:02,1
5/17/2022 23:03,1
5/17/2022 23:04,1
5/17/2022 23:05,0
5/17/2022 23:06,0
5/17/2022 23:07,0
5/17/2022 23:08,0
5/17/2022 23:09,0
5/17/2022 23:10,0
5/17/2022 23:11,1
5/17/2022 23:12,0
5/17/2022 23:13,0
5/17/2022 23:14,1
5/17/2022 23:15,0
5/17/2022 23:16,1
5/17/2022 23:17,1
5/17/2022 23:18,1
5/17/2022 23:19,0
5/17/2022 23:20,0
5/17/2022 23:21,0
5/17/2022 23:22,0
5/17/2022 23:23,1
5/17/2022 23:24,1
5/17/2022 23:25,0
5/17/2022 23:26,1
5/17/2022 23:27,0
5/17/2022 23:28,0
5/17/2022 23:29,0
5/17/2022 23:30,1
5/17/2022 23:31,0
5/17/2022 23:32,1
5/17/2022 23:33,0
5/17/2022 23:34,1
5/17/2022 23:35,0
5/17/2022 23:36,0
5/17/2022 23:37,0
5/17/2022 23:38,0
5/17/2022 23:39,1
5/17/2022 23:40,1
5/17/2022 23:41,0
5/17/2022 23:42,0
5/17/2022 23:43,1
5/17/2022 23:44,0
5/17/2022 23:45,0
5/17/2022 23:46,0
5/17/2022 23:47,1
5/17/2022 23:48,0
5/17/2022 23:49,1
5/17/2022 23:50,1
5/17/2022 23:51,0
5/17/2022 23:52,0
5/17/2022 23:53,1
5/17/2022 23:54,1
5/17/2022 23:55,1
5/17/2022 23:56,1
5/17/2022 23:57,0
5/17/2022 23:58,0
5/17/2022 23:59,0
5/18/2022 0:00,1
5/18/2022 0:01,0
5/18/2022 0:02,0
5/18/2022 0:03,0
5/18/2022 0:04,0
5/18/2022 0:05,1
5/18/2022 0:06,1
5/18/2022 0:07,1
5/18/2022 0:08,0
5/18/2022 0:09,0
5/18/2022 0:10,0
5/18/2022 0:11,0
5/18/2022 0:12,1
5/18/2022 0:13,0
5/18/2022 0:14,0
5/18/2022 0:15,0
5/18/2022 0:16,1
5/18/2022 0:17,1
5/18/2022 0:18,0
5/18/2022 0:19,1
5/18/2022 0:20,1
5/18/2022 0:21,1
5/18/2022 0:22,1
5/18/2022 0:23,0
5/18/2022 0:24,1
5/18/2022 0:25,1
5/18/2022 0:26,0
5/18/2022 0:27,1
5/18/2022 0:28,1
5/18/2022 0:29,0
5/18/2022 0:30,0
5/18/2022 0:31,1
5/18/2022 0:32,0
5/18/2022 0:33,0
5/18/2022 0:34,0
5/18/2022 0:35,1
5/18/2022 0:36,0
5/18/2022 0:37,0
5/18/2022 0:38,1
5/18/2022 0:39,0
5/18/2022 0:40,0
5/18/2022 0:41,1
5/18/2022 0:42,1
5/18/2022 0:43,1
5/18/2022 0:44,0
5/18/2022 0:45,1
5/18/2022 0:46,1
5/18/2022 0:47,0
5/18/2022 0:48,0
5/18/2022 0:49,0
5/18/2022 0:50,0
5/18/2022 0:51,1
5/18/2022 0:52,0
5/18/2022 0:53,0
5/18/2022 0:54,1
5/18/2022 0:55,1
5/18/2022 0:56,0
5/18/2022 0:57,0
5/18/2022 0:58,1
5/18/2022 0:59,0
5/18/2022 1:00,1
5/18/2022 1:01,1
5/18/2022 1:02,0
5/18/2022 1:03,0
5/18/2022 1:04,0
5/18/2022 1:05,1
5/18/2022 1:06,0
5/18/2022 1:07,1
5/18/2022 1:08,0
5/18/2022 1:09,1
5/18/2022 1:10,0
5/18/2022 1:11,0
5/18/2022 1:12,0
5/18/2022 1:13,1
5/18/2022 1:14,1
5/18/2022 1:15,0
5/18/2022 1:16,1
5/18/2022 1:17,0
5/18/2022 1:18,0
5/18/2022 1:19,0
5/18/2022 1:20,0
5/18/2022 1:21,1
5/18/2022 1:22,0
5/18/2022 1:23,0
5/18/2022 1:24,0
5/18/2022 1:25,0
5/18/2022 1:26,1
5/18/2022 1:27,0
5/18/2022 1:28,1
5/18/2022 1:29,0
5/18/2022 1:30,0
5/18/2022 1:31,0
5/18/2022 1:32,0
5/18/2022 1:33,0
5/18/2022 1:34,0
5/18/2022 1:35,1
5/18/2022 1:36,0
5/18/2022 1:37,0
5/18/2022 1:38,1
5/18/2022 1:39,1
5/18/2022 1:40,0
5/18/2022 1:41,1
5/18/2022 1:42,1
5/18/2022 1:43,1
5/18/2022 1:44,0
5/18/2022 1:45,1
5/18/2022 1:46,1
5/18/2022 1:47,0
5/18/2022 1:48,0
5/18/2022 1:49,0
5/18/2022 1:50,0
5/18/2022 1:51,0
5/18/2022 1:52,1
5/18/2022 1:53,0
5/18/2022 1:54,0
5/18/2022 1:55,0
5/18/2022 1:56,0
5/18/2022 1:57,1
5/18/2022 1:58,0
5/18/2022 1:59,1
5/18/2022 2:00,1
5/18/2022 2:01,1
5/18/2022 2:02,1
5/18/2022 2:03,0
5/18/2022 2:04,1
5/18/2022 2:05,0
5/18/2022 2:06,1
5/18/2022 2:07,0
5/18/2022 2:08,0
5/18/2022 2:09,1
5/18/2022 2:10,1
5/18/2022 2:11,1
5/18/2022 2:12,1
5/18/2022 2:13,1
5/18/2022 2:14,0
5/18/2022 2:15,0
5/18/2022 2:16,0
5/18/2022 2:17,1
5/18/2022 2:18,1
5/18/2022 2:19,1
5/18/2022 2:20,0
5/18/2022 2:21,0
5/18/2022 2:22,0
5/18/2022 2:23,1
5/18/2022 2:24,1
5/18/2022 2:25,1
5/18/2022 2:26,0
5/18/2022 2:27,1
5/18/2022 2:28,0
5/18/2022 2:29,0
5/18/2022 2:30,0
5/18/2022 2:31,1
5/18/2022 2:32,0
5/18/2022 2:33,1
5/18/2022 2:34,1
5/18/2022 2:35,0
5/18/2022 2:36,0
5/18/2022 2:37,0
5/18/2022 2:38,0
5/18/2022 2:39,0
5/18/2022 2:40,1
5/18/2022 2:41,0
5/18/2022 2:42,1
5/18/2022 2:43,1
5/18/2022 2:44,1
5/18/2022 2:45,1
5/18/2022 2:46,1
5/18/2022 2:47,0
5/18/2022 2:48,1
5/18/2022 2:49,0
5/18/2022 2:50,1
5/18/2022 2:51,1
5/18/2022 2:52,0
5/18/2022 2:53,0
5/18/2022 2:54,0
5/18/2022 2:55,0
5/18/2022 2:56,1
5/18/2022 2:57,1
5/18/2022 2:58,1
5/18/2022 2:59,1
5/18/2022 3:00,0
5/18/2022 3:01,0
5/18/2022 3:02,1
5/18/2022 3:03,1
5/18/2022 3:04,0
5/18/2022 3:05,1
5/18/2022 3:06,0
5/18/2022 3:07,1
5/18/2022 3:08,0
5/18/2022 3:09,1
5/18/2022 3:10,1
5/18/2022 3:11,1
5/18/2022 3:12,1
5/18/2022 3:13,0
5/18/2022 3:14,0
5/18/2022 3:15,0
5/18/2022 3:16,1
5/18/2022 3:17,0
5/18/2022 3:18,0
5/18/2022 3:19,1
5/18/2022 3:20,1
5/18/2022 3:21,0
5/18/2022 3:22,1
5/18/2022 3:23,1
5/18/2022 3:24,0
5/18/2022 3:25,0
5/18/2022 3:26,0
5/18/2022 3:27,0
5/18/2022 3:28,1
5/18/2022 3:29,0
5/18/2022 3:30,1
5/18/2022 3:31,1
5/18/2022 3:32,0
5/18/2022 3:33,0
5/18/2022 3:34,1
5/18/2022 3:35,0
5/18/2022 3:36,0
5/18/2022 3:37,0
5/18/2022 3:38,1
5/18/2022 3:39,1
5/18/2022 3:40,0
5/18/2022 3:41,1
5/18/2022 3:42,0
5/18/2022 3:43,1
5/18/2022 3:44,1
5/18/2022 3:45,1
5/18/2022 3:46,0
5/18/2022 3:47,1
5/18/2022 3:48,0
5/18/2022 3:49,0
5/18/2022 3:50,0
5/18/2022 3:51,0
5/18/2022 3:52,0
5/18/2022 3:53,1
5/18/2022 3:54,1
5/18/2022 3:55,1
5/18/2022 3:56,1
5/18/2022 3:57,0
5/18/2022 3:58,0
5/18/2022 3:59,0
5/18/2022 4:00,0
5/18/2022 4:01,0
5/18/2022 4:02,0
5/18/2022 4:03,0
5/18/2022 4:04,1
5/18/2022 4:05,0
5/18/2022 4:06,0
5/18/2022 4:07,1
5/18/2022 4:08,0
5/18/2022 4:09,1
5/18/2022 4:10,1
5/18/2022 4:11,1
5/18/2022 4:12,1
5/18/2022 4:13,1
5/18/2022 4:14,1
5/18/2022 4:15,0
5/18/2022 4:16,0
5/18/2022 4:17,1
5/18/2022 4:18,1
5/18/2022 4:19,1
5/18/2022 4:20,1
5/18/2022 4:21,0
5/18/2022 4:22,0
5/18/2022 4:23,1
5/18/2022 4:24,1
5/18/2022 4:25,0
5/18/2022 4:26,1
5/18/2022 4:27,1
5/18/2022 4:28,0
5/18/2022 4:29,1
5/18/2022 4:30,1
5/18/2022 4:31,0
5/18/2022 4:32,1
5/18/2022 4:33,1
5/18/2022 4:34,1
5/18/2022 4:35,0
5/18/2022 4:36,1
5/18/2022 4:37,1
5/18/2022 4:38,0
5/18/2022 4:39,0
5/18/2022 4:40,0
5/18/2022 4:41,1
5/18/2022 4:42,1
5/18/2022 4:43,1
5/18/2022 4:44,0
5/18/2022 4:45,0
5/18/2022 4:46,0
5/18/2022 4:47,0
5/18/2022 4:48,0
5/18/2022 4:49,1
5/18/2022 4:50,1
5/18/2022 4:51,0
5/18/2022 4:52,1
5/18/2022 4:53,1
5/18/2022 4:54,1
5/18/2022 4:55,0
5/18/2022 4:56,0
5/18/2022 4:57,0
5/18/2022 4:58,1
5/18/2022 4:59,0
5/18/2022 5:00,1
5/18/2022 5:01,1
5/18/2022 5:02,0
5/18/2022 5:03,1
5/18/2022 5:04,1
5/18/2022 5:05,0
5/18/2022 5:06,1
5/18/2022 5:07,0
5/18/2022 5:08,0
5/18/2022 5:09,0
5/18/2022 5:10,0
5/18/2022 5:11,0
5/18/2022 5:12,0
5/18/2022 5:13,0
5/18/2022 5:14,0
5/18/2022 5:15,1
5/18/2022 5:16,1
5/18/2022 5:17,1
5/18/2022 5:18,0
5/18/2022 5:19,0
5/18/2022 5:20,1
5/18/2022 5:21,0
5/18/2022 5:22,0
5/18/2022 5:23,1
5/18/2022 5:24,1
5/18/2022 5:25,0
5/18/2022 5:26,0
5/18/2022 5:27,0
5/18/2022 5:28,1
5/18/2022 5:29,1
5/18/2022 5:30,1
5/18/2022 5:31,1
5/18/2022 5:32,0
5/18/2022 5:33,1
5/18/2022 5:34,1
5/18/2022 5:35,0
5/18/2022 5:36,1
5/18/2022 5:37,0
5/18/2022 5:38,1
5/18/2022 5:39,0
5/18/2022 5:40,1
5/18/2022 5:41,1
5/18/2022 5:42,1
5/18/2022 5:43,0
5/18/2022 5:44,1
5/18/2022 5:45,0
5/18/2022 5:46,1
5/18/2022 5:47,0
5/18/2022 5:48,1
5/18/2022 5:49,1
5/18/2022 5:50,1
5/18/2022 5:51,0
5/18/2022 5:52,0
5/18/2022 5:53,1
5/18/2022 5:54,1
5/18/2022 5:55,1
5/18/2022 5:56,1
5/18/2022 5:57,0
5/18/2022 5:58,0
5/18/2022 5:59,0
5/18/2022 6:00,0
5/18/2022 6:01,0
5/18/2022 6:02,0
5/18/2022 6:03,1
5/18/2022 6:04,0
5/18/2022 6:05,0
5/18/2022 6:06,0
5/18/2022 6:07,0
5/18/2022 6:08,1
5/18/2022 6:09,0
5/18/2022 6:10,1
5/18/2022 6:11,1
5/18/2022 6:12,0
5/18/2022 6:13,0
5/18/2022 6:14,1
5/18/2022 6:15,0
5/18/2022 6:16,0
5/18/2022 6:17,0
5/18/2022 6:18,0
5/18/2022 6:19,1
5/18/2022 6:20,0
5/18/2022 6:21,0
5/18/2022 6:22,1
5/18/2022 6:23,1
5/18/2022 6:24,0
5/18/2022 6:25,0
5/18/2022 6:26,0
5/18/2022 6:27,1
5/18/2022 6:28,0
5/18/2022 6:29,1
5/18/2022 6:30,0
5/18/2022 6:31,0
5/18/2022 6:32,0
5/18/2022 6:33,0
5/18/2022 6:34,0
5/18/2022 6:35,0
5/18/2022 6:36,0
5/18/2022 6:37,0
5/18/2022 6:38,0
5/18/2022 6:39,1
5/18/2022 6:40,1
5/18/2022 6:41,1
5/18/2022 6:42,0
5/18/2022 6:43,0
5/18/2022 6:44,0
5/18/2022 6:45,0
5/18/2022 6:46,1
5/18/2022 6:47,0
5/18/2022 6:48,0
5/18/2022 6:49,0
5/18/2022 6:50,1
5/18/2022 6:51,1
5/18/2022 6:52,0
5/18/2022 6:53,0
5/18/2022 6:54,1
5/18/2022 6:55,0
5/18/2022 6:56,1
5/18/2022 6:57,0
5/18/2022 6:58,1
5/18/2022 6:59,1
5/18/2022 7:00,0
